"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
165	101	539	539	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_anguivi"
185	102	380	380	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Solanum_anguivi"
166	103	525	525	"All"	"Other"	"All"	"Solanum_anguivi"
167	104	524	524	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_anguivi"
168	105	504	504	"All"	"Other"	"All"	"Solanum_anguivi"
169	106	500	500	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_anguivi"
170	107	497	497	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_anguivi"
171	108	497	497	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_anguivi"
172	109	496	496	"All"	"Putative satellites (high confidence)"	"All/repeat/satellite"	"Solanum_anguivi"
173	110	477	477	"All"	"Other"	"All"	"Solanum_anguivi"
174	111	475	475	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_anguivi"
175	112	467	467	"All"	"Other"	"All"	"Solanum_anguivi"
176	113	439	439	"All"	"Other"	"All"	"Solanum_anguivi"
177	114	437	437	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_anguivi"
178	115	437	437	"All"	"Other"	"All"	"Solanum_anguivi"
179	116	430	430	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Solanum_anguivi"
180	117	408	408	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_anguivi"
181	118	403	403	"All"	"Other"	"All"	"Solanum_anguivi"
182	119	391	391	"All"	"Other"	"All"	"Solanum_anguivi"
183	120	384	384	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
184	121	383	383	"All"	"Other"	"All"	"Solanum_anguivi"
186	122	373	373	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_anguivi"
187	123	370	370	"All"	"Other"	"All"	"Solanum_anguivi"
188	124	365	365	"All"	"Other"	"All"	"Solanum_anguivi"
189	125	363	363	"All"	"Other"	"All"	"Solanum_anguivi"
190	126	353	353	"All"	"Other"	"All"	"Solanum_anguivi"
191	127	347	347	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Solanum_anguivi"
193	128	337	337	"All"	"Other"	"All"	"Solanum_anguivi"
194	129	330	330	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
195	130	324	324	"All"	"Other"	"All"	"Solanum_anguivi"
196	131	323	323	"All"	"Other"	"All"	"Solanum_anguivi"
197	132	313	313	"All"	"Other"	"All"	"Solanum_anguivi"
198	133	313	313	"All"	"Other"	"All"	"Solanum_anguivi"
199	134	311	311	"All"	"Other"	"All"	"Solanum_anguivi"
200	135	300	300	"All"	"Other"	"All"	"Solanum_anguivi"
201	136	299	299	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_anguivi"
202	137	291	291	"All"	"Other"	"All"	"Solanum_anguivi"
203	138	281	281	"All"	"Other"	"All"	"Solanum_anguivi"
204	139	278	278	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
205	140	274	274	"All"	"Other"	"All"	"Solanum_anguivi"
206	141	272	272	"All"	"Other"	"All"	"Solanum_anguivi"
207	142	262	262	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_anguivi"
208	143	261	261	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
210	144	255	255	"All"	"Other"	"All"	"Solanum_anguivi"
211	145	255	255	"All"	"Other"	"All"	"Solanum_anguivi"
212	146	250	250	"All"	"Other"	"All"	"Solanum_anguivi"
213	147	248	248	"All"	"Other"	"All"	"Solanum_anguivi"
214	148	248	248	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
215	149	237	237	"All"	"Other"	"All"	"Solanum_anguivi"
216	150	235	235	"All"	"Other"	"All"	"Solanum_anguivi"
217	151	234	234	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_anguivi"
