"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
178	127	213	213	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_trilobatum"
179	128	210	210	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
180	129	205	205	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_trilobatum"
181	130	205	205	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
182	131	202	202	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
183	132	195	195	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_trilobatum"
184	133	193	193	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
185	134	188	188	"All/organelle/plastid"	"Other"	"All/organelle/plastid"	"Solanum_trilobatum"
186	135	188	188	"All"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
187	136	187	187	"All/organelle"	"Other"	"All/organelle"	"Solanum_trilobatum"
188	137	186	186	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Solanum_trilobatum"
189	138	186	186	"All"	"Other"	"All"	"Solanum_trilobatum"
190	139	185	185	"All"	"Other"	"All"	"Solanum_trilobatum"
191	140	180	180	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
192	141	177	177	"All/organelle/plastid"	"Other"	"All/organelle/plastid"	"Solanum_trilobatum"
193	142	177	177	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
194	143	170	170	"All"	"Other"	"All"	"Solanum_trilobatum"
195	144	170	170	"All"	"Other"	"All"	"Solanum_trilobatum"
196	145	169	169	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
197	146	168	168	"All"	"Other"	"All"	"Solanum_trilobatum"
198	147	168	168	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_trilobatum"
199	148	167	167	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
200	149	166	166	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_trilobatum"
201	150	162	162	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_trilobatum"
202	151	161	161	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
203	152	160	160	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
204	153	160	160	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
205	154	160	160	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
206	155	159	159	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_trilobatum"
207	156	156	156	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_trilobatum"
208	157	155	155	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_trilobatum"
209	158	154	154	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
210	159	151	151	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
211	160	150	150	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
212	161	150	150	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Solanum_trilobatum"
213	162	147	147	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
214	163	147	147	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
215	164	139	139	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_trilobatum"
216	165	139	139	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_trilobatum"
217	166	139	139	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
218	167	138	138	"All"	"Other"	"All"	"Solanum_trilobatum"
219	168	137	137	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
220	169	136	136	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
221	170	136	136	"All"	"Other"	"All"	"Solanum_trilobatum"
222	171	135	135	"All"	"Other"	"All"	"Solanum_trilobatum"
223	172	132	132	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
224	173	132	132	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
225	174	132	132	"All"	"Other"	"All"	"Solanum_trilobatum"
226	175	130	130	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_trilobatum"
227	176	130	130	"All"	"Other"	"All"	"Solanum_trilobatum"
228	177	124	124	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
229	178	122	122	"All/organelle/plastid"	"Other"	"All/organelle/plastid"	"Solanum_trilobatum"
230	179	122	122	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_trilobatum"
