"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
154	88	1089	1089	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_aethiopicum"
155	89	1057	1057	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Solanum_aethiopicum"
156	90	1020	1020	"All"	"Other"	"All"	"Solanum_aethiopicum"
157	91	1010	1010	"All"	"Other"	"All"	"Solanum_aethiopicum"
158	92	933	933	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_aethiopicum"
159	93	921	921	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"	"Solanum_aethiopicum"
160	94	866	866	"All"	"Other"	"All"	"Solanum_aethiopicum"
161	95	852	852	"All"	"Other"	"All"	"Solanum_aethiopicum"
162	96	802	802	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger"	"Solanum_aethiopicum"
163	97	797	797	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_aethiopicum"
164	98	761	761	"All"	"Other"	"All"	"Solanum_aethiopicum"
165	99	756	756	"All"	"Other"	"All"	"Solanum_aethiopicum"
166	100	736	736	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_aethiopicum"
167	101	724	724	"All"	"Other"	"All"	"Solanum_aethiopicum"
168	102	707	707	"All/repeat/mobile_element"	"Other"	"All/repeat/mobile_element"	"Solanum_aethiopicum"
211	103	380	380	"All"	"Other"	"All"	"Solanum_aethiopicum"
223	103	321	321	"All"	"Other"	"All"	"Solanum_aethiopicum"
169	104	690	690	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_aethiopicum"
170	105	675	675	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"	"Solanum_aethiopicum"
171	106	675	675	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Solanum_aethiopicum"
172	107	668	668	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_aethiopicum"
173	108	663	663	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_aethiopicum"
187	109	511	511	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_aethiopicum"
174	110	639	639	"All"	"Other"	"All"	"Solanum_aethiopicum"
175	111	636	636	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_aethiopicum"
176	112	620	620	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_aethiopicum"
177	113	615	615	"All"	"Other"	"All"	"Solanum_aethiopicum"
178	114	606	606	"All"	"Other"	"All"	"Solanum_aethiopicum"
179	115	602	602	"All"	"Other"	"All"	"Solanum_aethiopicum"
180	116	593	593	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
181	117	586	586	"All/repeat/rDNA/5S_rDNA"	"rDNA"	"All/repeat/rDNA/5S_rDNA"	"Solanum_aethiopicum"
182	118	585	585	"All"	"Other"	"All"	"Solanum_aethiopicum"
183	119	576	576	"All"	"Other"	"All"	"Solanum_aethiopicum"
184	120	555	555	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
185	121	549	549	"All"	"Other"	"All"	"Solanum_aethiopicum"
186	122	521	521	"All"	"Other"	"All"	"Solanum_aethiopicum"
188	123	509	509	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
189	124	495	495	"All"	"Other"	"All"	"Solanum_aethiopicum"
190	125	493	493	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
191	126	479	479	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Solanum_aethiopicum"
192	127	472	472	"All"	"Other"	"All"	"Solanum_aethiopicum"
193	128	469	469	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
194	129	465	465	"All"	"Other"	"All"	"Solanum_aethiopicum"
195	130	459	459	"All"	"Other"	"All"	"Solanum_aethiopicum"
196	131	452	452	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
197	132	447	447	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_aethiopicum"
198	133	446	446	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Solanum_aethiopicum"
199	134	442	442	"All"	"Other"	"All"	"Solanum_aethiopicum"
200	135	434	434	"All"	"Other"	"All"	"Solanum_aethiopicum"
201	136	432	432	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
202	137	414	414	"All"	"Other"	"All"	"Solanum_aethiopicum"
203	138	413	413	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_aethiopicum"
204	139	403	403	"All"	"Other"	"All"	"Solanum_aethiopicum"
205	140	397	397	"All"	"Other"	"All"	"Solanum_aethiopicum"
206	141	393	393	"All"	"Other"	"All"	"Solanum_aethiopicum"
207	142	392	392	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
208	143	387	387	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Other"	"All/repeat/mobile_element/Class_I/pararetrovirus"	"Solanum_aethiopicum"
209	144	385	385	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_aethiopicum"
210	145	384	384	"All"	"Other"	"All"	"Solanum_aethiopicum"
212	146	376	376	"All"	"Other"	"All"	"Solanum_aethiopicum"
213	147	375	375	"All"	"Other"	"All"	"Solanum_aethiopicum"
214	148	374	374	"All"	"Other"	"All"	"Solanum_aethiopicum"
215	149	373	373	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
216	150	366	366	"All"	"Other"	"All"	"Solanum_aethiopicum"
217	151	353	353	"All"	"Other"	"All"	"Solanum_aethiopicum"
218	152	353	353	"All"	"Other"	"All"	"Solanum_aethiopicum"
219	153	345	345	"All"	"Other"	"All"	"Solanum_aethiopicum"
220	154	340	340	"All"	"Other"	"All"	"Solanum_aethiopicum"
221	155	336	336	"All"	"Other"	"All"	"Solanum_aethiopicum"
222	156	334	334	"All"	"Other"	"All"	"Solanum_aethiopicum"
224	157	320	320	"All"	"Other"	"All"	"Solanum_aethiopicum"
225	158	309	309	"All"	"Other"	"All"	"Solanum_aethiopicum"
226	159	308	308	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_aethiopicum"
227	160	307	307	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
228	161	303	303	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_aethiopicum"
229	162	301	301	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
230	163	296	296	"All"	"Other"	"All"	"Solanum_aethiopicum"
231	164	293	293	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_aethiopicum"
232	165	293	293	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_aethiopicum"
233	166	290	290	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_aethiopicum"
234	167	288	288	"All"	"Other"	"All"	"Solanum_aethiopicum"
235	168	286	286	"All"	"Other"	"All"	"Solanum_aethiopicum"
236	169	286	286	"All"	"Other"	"All"	"Solanum_aethiopicum"
237	170	283	283	"All"	"Other"	"All"	"Solanum_aethiopicum"
238	171	280	280	"All"	"Other"	"All"	"Solanum_aethiopicum"
239	172	280	280	"All"	"Other"	"All"	"Solanum_aethiopicum"
