"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
159	109	422	422	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Solanum_macrocarpon"
160	110	415	415	"All"	"Other"	"All"	"Solanum_macrocarpon"
161	111	387	387	"All"	"Other"	"All"	"Solanum_macrocarpon"
162	112	383	383	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Solanum_macrocarpon"
163	113	372	372	"All"	"Other"	"All"	"Solanum_macrocarpon"
164	114	372	372	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_macrocarpon"
165	115	350	350	"All"	"Other"	"All"	"Solanum_macrocarpon"
166	116	348	348	"All"	"Other"	"All"	"Solanum_macrocarpon"
167	117	338	338	"All"	"Other"	"All"	"Solanum_macrocarpon"
168	118	336	336	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_macrocarpon"
169	119	331	331	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_macrocarpon"
170	120	326	326	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Solanum_macrocarpon"
171	121	322	322	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_macrocarpon"
172	122	319	319	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_macrocarpon"
173	123	313	313	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/MuDR_Mutator"	"Solanum_macrocarpon"
174	124	308	308	"All"	"Other"	"All"	"Solanum_macrocarpon"
175	125	305	305	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_macrocarpon"
176	126	300	300	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_macrocarpon"
177	127	299	299	"All"	"Other"	"All"	"Solanum_macrocarpon"
178	128	295	295	"All"	"Other"	"All"	"Solanum_macrocarpon"
179	129	293	293	"All"	"Other"	"All"	"Solanum_macrocarpon"
180	130	292	292	"All"	"Other"	"All"	"Solanum_macrocarpon"
181	131	282	282	"All"	"Other"	"All"	"Solanum_macrocarpon"
182	132	276	276	"All"	"Other"	"All"	"Solanum_macrocarpon"
183	133	275	275	"All"	"Other"	"All"	"Solanum_macrocarpon"
184	134	274	274	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_macrocarpon"
185	135	258	258	"All"	"Other"	"All"	"Solanum_macrocarpon"
186	136	252	252	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_macrocarpon"
187	137	248	248	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_macrocarpon"
188	138	248	248	"All"	"Other"	"All"	"Solanum_macrocarpon"
189	139	247	247	"All"	"Other"	"All"	"Solanum_macrocarpon"
190	140	246	246	"All"	"Other"	"All"	"Solanum_macrocarpon"
191	141	244	244	"All"	"Other"	"All"	"Solanum_macrocarpon"
192	142	237	237	"All"	"Other"	"All"	"Solanum_macrocarpon"
193	143	235	235	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_macrocarpon"
194	144	235	235	"All"	"Other"	"All"	"Solanum_macrocarpon"
